         4601 function calls (4595 primitive calls) in 0.019 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.000    0.000 common.py:1981(pandas_dtype)
        4    0.000    0.000    0.000    0.000 periodic_executor.py:53(open)
        8    0.000    0.000    0.000    0.000 numeric.py:469(asarray)
        1    0.000    0.000    0.000    0.000 ismaster.py:51(__init__)
        1    0.000    0.000    0.000    0.000 blocks.py:225(make_block_same_class)
        9    0.000    0.000    0.000    0.000 range.py:510(__len__)
        9    0.000    0.000    0.000    0.000 managers.py:141(<genexpr>)
        3    0.000    0.000    0.000    0.000 pool.py:715(send_cluster_time)
        2    0.000    0.000    0.000    0.000 server.py:136(get_socket)
        6    0.000    0.000    0.000    0.000 common.py:868(is_integer_dtype)
        1    0.000    0.000    0.000    0.000 base.py:963(_ndarray_values)
        4    0.000    0.000    0.000    0.000 son.py:46(__new__)
        2    0.000    0.000    0.000    0.000 threading.py:373(notify)
        5    0.000    0.000    0.000    0.000 client_session.py:526(_in_transaction)
        1    0.000    0.000    0.000    0.000 message.py:1427(unpack)
        5    0.000    0.000    0.000    0.000 {numpy.empty}
        1    0.000    0.000    0.000    0.000 client_session.py:288(_end_session)
        2    0.000    0.000    0.000    0.000 son.py:114(pop)
        1    0.000    0.000    0.000    0.000 uuid.py:204(get_bytes)
        1    0.000    0.000    0.000    0.000 range.py:69(__new__)
        2    0.000    0.000    0.000    0.000 topology_description.py:187(known_servers)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
       21    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 series.py:476(_values)
        2    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 common.py:1078(is_datetime64_any_dtype)
        1    0.000    0.000    0.000    0.000 <string>:28(_replace)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1591(_send_cluster_time)
        1    0.000    0.000    0.000    0.000 _methods.py:42(_any)
        1    0.000    0.000    0.000    0.000 pool.py:453(__init__)
        3    0.000    0.000    0.000    0.000 {numpy.arange}
        1    0.000    0.000    0.000    0.000 managers.py:1443(__init__)
        2    0.000    0.000    0.000    0.000 server.py:40(open)
        3    0.000    0.000    0.000    0.000 helpers.py:101(_check_command_response)
        1    0.000    0.000    0.000    0.000 base.py:504(_simple_new)
        4    0.000    0.000    0.000    0.000 son.py:85(iteritems)
        2    0.000    0.000    0.000    0.000 numeric.py:748(<setcomp>)
        2    0.000    0.000    0.000    0.000 random.py:275(choice)
        2    0.000    0.000    0.000    0.000 base.py:2650(get_loc)
        1    0.000    0.000    0.000    0.000 series.py:392(name)
        2    0.000    0.000    0.000    0.000 common.py:472(is_timedelta64_dtype)
        1    0.000    0.000    0.000    0.000 common.py:222(asarray_tuplesafe)
        1    0.000    0.000    0.000    0.000 common.py:439(validate_is_mapping)
        2    0.000    0.000    0.000    0.000 thread_util.py:38(acquire)
        1    0.000    0.000    0.000    0.000 series.py:354(_set_axis)
       29    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      150    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 managers.py:1549(internal_values)
        2    0.000    0.000    0.000    0.000 topology.py:353(receive_cluster_time)
       29    0.000    0.000    0.000    0.000 common.py:117(classes)
        2    0.000    0.000    0.000    0.000 ismaster.py:118(max_wire_version)
        2    0.000    0.000    0.000    0.000 contextlib.py:82(helper)
        2    0.000    0.000    0.000    0.000 managers.py:1850(_shape_compat)
        1    0.000    0.000    0.000    0.000 common.py:1578(is_bool_dtype)
        2    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 ismaster.py:24(_get_server_type)
        3    0.000    0.000    0.000    0.000 {method 'unpack_from' of 'Struct' objects}
        1    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        5    0.000    0.000    0.000    0.000 client_session.py:250(active)
        2    0.000    0.000    0.000    0.000 monitor.py:71(open)
        2    0.000    0.000    0.000    0.000 {map}
        1    0.000    0.000    0.000    0.000 common.py:316(apply_if_callable)
        6    0.000    0.000    0.000    0.000 cast.py:1218(construct_1d_ndarray_preserving_na)
        2    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
        2    0.000    0.000    0.000    0.000 pool.py:720(update_last_checkin_time)
        4    0.000    0.000    0.000    0.000 threading.py:986(isAlive)
        1    0.000    0.000    0.000    0.000 generic.py:3070(_set_as_cached)
        7    0.000    0.000    0.000    0.000 common.py:144(cast_scalar_indexer)
        1    0.000    0.000    0.000    0.000 cast.py:1193(construct_1d_object_array_from_listlike)
        1    0.000    0.000    0.000    0.000 mongo_client.py:1551(_return_server_session)
        1    0.000    0.000    0.000    0.000 base.py:643(_engine)
        1    0.000    0.000    0.000    0.000 message.py:255(use_command)
        1    0.000    0.000    0.000    0.000 pool.py:1069(_check)
        9    0.000    0.000    0.000    0.000 {time.time}
        1    0.000    0.000    0.000    0.000 <string>:12(_make)
        1    0.000    0.000    0.000    0.000 range.py:136(_simple_new)
        2    0.000    0.000    0.000    0.000 server_description.py:200(is_server_type_known)
        1    0.000    0.000    0.000    0.000 missing.py:25(isna)
        1    0.000    0.000    0.000    0.000 client_session.py:269(__init__)
        1    0.000    0.000    0.000    0.000 ismaster.py:106(max_message_size)
        2    0.000    0.000    0.000    0.000 read_preferences.py:108(document)
        1    0.000    0.000    0.000    0.000 common.py:641(__init__)
        8    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x000000006EA691E0}
        1    0.000    0.000    0.000    0.000 topology.py:441(return_server_session)
        3    0.000    0.000    0.000    0.000 {method 'unpack' of 'Struct' objects}
        1    0.000    0.000    0.000    0.000 message.py:368(use_command)
        2    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {sum}
        1    0.000    0.000    0.000    0.000 series.py:399(name)
        2    0.000    0.000    0.000    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
        1    0.000    0.000    0.000    0.000 generic.py:5053(__getattr__)
        9    0.000    0.000    0.000    0.000 {max}
        1    0.000    0.000    0.000    0.000 missing.py:105(_isna_new)
        3    0.000    0.000    0.000    0.000 pool.py:691(validate_session)
        2    0.000    0.000    0.000    0.000 message.py:1447(__init__)
        2    0.000    0.000    0.000    0.000 ismaster.py:102(max_bson_size)
        1    0.000    0.000    0.000    0.000 cursor.py:239(__del__)
        1    0.000    0.000    0.000    0.000 message.py:235(__init__)
        1    0.000    0.000    0.000    0.000 base.py:3608(values)
        6    0.000    0.000    0.000    0.000 base.py:652(__len__)
        8    0.000    0.000    0.000    0.000 common.py:127(<lambda>)
        1    0.000    0.000    0.000    0.000 base.py:3918(__contains__)
        3    0.000    0.000    0.000    0.000 {next}
        2    0.000    0.000    0.000    0.000 cursor.py:1069(_read_preference)
        1    0.000    0.000    0.000    0.000 binary.py:145(__new__)
        1    0.000    0.000    0.000    0.000 cursor.py:326(__query_spec)
        2    0.000    0.000    0.000    0.000 pool.py:753(__hash__)
        2    0.000    0.000    0.000    0.000 py3compat.py:87(itervalues)
        2    0.000    0.000    0.000    0.000 topology.py:293(get_server_by_address)
        2    0.000    0.000    0.000    0.000 _internal.py:886(npy_ctypes_check)
        3    0.000    0.000    0.000    0.000 managers.py:308(<genexpr>)
        6    0.000    0.000    0.000    0.000 {nt.getpid}
        2    0.000    0.000    0.000    0.000 response.py:22(__init__)
        4    0.000    0.000    0.000    0.000 server_description.py:89(address)
        3    0.000    0.000    0.000    0.000 {iter}
        1    0.000    0.000    0.000    0.000 {nt.urandom}
        1    0.000    0.000    0.000    0.000 common.py:923(is_signed_integer_dtype)
        1    0.000    0.000    0.000    0.000 base.py:4051(equals)
        3    0.000    0.000    0.000    0.000 blocks.py:89(_check_ndim)
        1    0.000    0.000    0.000    0.000 common.py:1545(is_float_dtype)
        1    0.000    0.000    0.000    0.000 client_session.py:635(return_server_session_no_lock)
        2    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 message.py:1356(__init__)
        2    0.000    0.000    0.000    0.000 pool.py:658(check_auth)
        1    0.000    0.000    0.000    0.000 message.py:355(__init__)
        2    0.000    0.000    0.000    0.000 client_session.py:477(_advance_cluster_time)
        4    0.000    0.000    0.000    0.000 monitoring.py:693(enabled_for_commands)
        6    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
        7    0.000    0.000    0.000    0.000 blocks.py:195(mgr_locs)
        1    0.000    0.000    0.000    0.000 common.py:1809(_get_dtype)
        2    0.000    0.000    0.000    0.000 range.py:89(ensure_int)
        8    0.000    0.000    0.000    0.000 common.py:122(classes_and_not_datetimelike)
       16    0.000    0.000    0.000    0.000 {chr}
        1    0.000    0.000    0.000    0.000 message.py:1362(raw_response)
        1    0.000    0.000    0.000    0.000 client_session.py:245(__init__)
        1    0.000    0.000    0.000    0.000 ismaster.py:110(max_write_batch_size)
        1    0.000    0.000    0.000    0.000 inference.py:121(is_iterator)
        2    0.000    0.000    0.000    0.000 __init__.py:210(iteritems)
        2    0.000    0.000    0.000    0.000 server.py:152(_split_message)
        6    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
        1    0.000    0.000    0.000    0.000 common.py:980(is_unsigned_integer_dtype)
        1    0.000    0.000    0.000    0.000 ismaster.py:134(logical_session_timeout_minutes)
        2    0.000    0.000    0.000    0.000 contextlib.py:12(__init__)
        4    0.000    0.000    0.000    0.000 server_description.py:94(server_type)
        2    0.000    0.000    0.000    0.000 pool.py:383(wait_queue_timeout)
        1    0.000    0.000    0.000    0.000 managers.py:927(_consolidate_inplace)
       10    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_scalar}
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 client_session.py:297(_check_ended)
        5    0.000    0.000    0.000    0.000 database.py:155(client)
        1    0.000    0.000    0.000    0.000 inference.py:438(is_hashable)
        1    0.000    0.000    0.000    0.000 base.py:613(is_)
        4    0.000    0.000    0.000    0.000 threading.py:570(isSet)
        1    0.000    0.000    0.000    0.000 series.py:382(_set_subtyp)
        3    0.000    0.000    0.000    0.000 common.py:141(validate_boolean)
        7    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
        3    0.000    0.000    0.000    0.000 managers.py:206(items)
        1    0.000    0.000    0.000    0.000 {pandas._libs.missing.checknull}
        1    0.000    0.000    0.000    0.000 read_concern.py:41(level)
        1    0.000    0.000    0.000    0.000 pool.py:723(idle_time_seconds)
        6    0.000    0.000    0.000    0.000 {setattr}
        3    0.000    0.000    0.000    0.000 database.py:160(name)
        2    0.000    0.000    0.000    0.000 client_session.py:500(_advance_operation_time)
        2    0.000    0.000    0.000    0.000 base.py:633(_reset_identity)
        1    0.000    0.000    0.000    0.000 blocks.py:332(iget)
        2    0.000    0.000    0.000    0.000 threading.py:64(_note)
        1    0.000    0.000    0.000    0.000 read_preferences.py:119(mode)
        2    0.000    0.000    0.000    0.000 topology.py:335(max_cluster_time)
        1    0.000    0.000    0.000    0.000 ismaster.py:156(compressors)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {hash}
        2    0.000    0.000    0.000    0.000 response.py:43(address)
        4    0.000    0.000    0.000    0.000 managers.py:1488(_block)
        2    0.000    0.000    0.000    0.000 managers.py:143(ndim)
        2    0.000    0.000    0.000    0.000 ismaster.py:72(server_type)
        4    0.000    0.000    0.000    0.000 topology_description.py:154(topology_type)
        1    0.000    0.000    0.000    0.000 read_preferences.py:147(min_wire_version)
        2    0.000    0.000    0.000    0.000 topology_description.py:114(check_compatible)
        2    0.000    0.000    0.000    0.000 binary.py:156(subtype)
        4    0.000    0.000    0.000    0.000 blocks.py:165(internal_values)
        2    0.000    0.000    0.000    0.000 blocks.py:308(dtype)
        3    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 common.py:665(codec_options)
        1    0.000    0.000    0.000    0.000 client_session.py:116(__init__)
        2    0.000    0.000    0.000    0.000 collection.py:305(name)
        2    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        1    0.000    0.000    0.000    0.000 pool.py:371(connect_timeout)
        2    0.000    0.000    0.000    0.000 blocks.py:304(shape)
        2    0.000    0.000    0.000    0.000 server.py:139(description)
        1    0.000    0.000    0.000    0.000 managers.py:1814(<lambda>)
        2    0.000    0.000    0.000    0.000 client_session.py:325(cluster_time)
        1    0.000    0.000    0.000    0.000 inference.py:411(is_named_tuple)
        1    0.000    0.000    0.000    0.000 numeric.py:113(is_all_dates)
        2    0.000    0.000    0.000    0.000 pool.py:409(socket_keepalive)
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {range}
        1    0.000    0.000    0.000    0.000 pool.py:397(ssl_context)
        1    0.000    0.000    0.000    0.000 common.py:175(_all_none)
        2    0.000    0.000    0.000    0.000 collation.py:216(validate_collation_or_none)
        2    0.000    0.000    0.000    0.000 response.py:58(from_command)
        2    0.000    0.000    0.000    0.000 server.py:148(pool)
        2    0.000    0.000    0.000    0.000 response.py:48(request_id)
        2    0.000    0.000    0.000    0.000 response.py:38(data)
        1    0.000    0.000    0.000    0.000 managers.py:591(is_consolidated)
        2    0.000    0.000    0.000    0.000 settings.py:89(server_selection_timeout)
        2    0.000    0.000    0.000    0.000 topology.py:339(_receive_cluster_time_no_lock)
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        2    0.000    0.000    0.000    0.000 topology.py:407(description)
        1    0.000    0.000    0.000    0.000 client_session.py:314(options)
        2    0.000    0.000    0.000    0.000 {method 'itervalues' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 topology_description.py:182(logical_session_timeout_minutes)
        1    0.000    0.000    0.000    0.000 ismaster.py:138(is_writable)
        1    0.000    0.000    0.000    0.000 pool.py:363(max_idle_time_seconds)
        1    0.000    0.000    0.000    0.000 common.py:699(_read_preference_for)
        1    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 client_session.py:128(causal_consistency)
        1    0.000    0.000    0.000    0.000 compression_support.py:73(get_compression_context)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 base.py:676(dtype)
        1    0.000    0.000    0.000    0.000 cursor.py:1173(session)
        1    0.000    0.000    0.000    0.000 client_session.py:196(_validate_session_write_concern)
        1    0.000    0.000    0.000    0.000 client_session.py:638(_clear_stale)
        1    0.000    0.000    0.000    0.000 pool.py:416(event_listeners)
        2    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 cursor.py:814(__set_hint)
        1    0.000    0.000    0.000    0.000 common.py:690(read_preference)
        1    0.000    0.000    0.000    0.000 pool.py:434(compression_settings)
        1    0.000    0.000    0.000    0.000 pool.py:377(socket_timeout)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
