         7577645 function calls (7535716 primitive calls) in 22.257 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1461    0.002    0.000    0.005    0.000 managers.py:1556(get_values)
      130    0.001    0.000    0.005    0.000 cast.py:597(astype_nansafe)
      143    0.000    0.000    0.005    0.000 mongo_client.py:1555(_ensure_session)
     2765    0.003    0.000    0.004    0.000 common.py:1118(is_datetime64_ns_dtype)
      144    0.001    0.000    0.004    0.000 pool.py:1053(return_socket)
      143    0.001    0.000    0.004    0.000 mongo_client.py:1506(__start_session)
     3526    0.001    0.000    0.004    0.000 format.py:1139(<lambda>)
      130    0.004    0.000    0.004    0.000 {pandas._libs.lib.dicts_to_array}
    12585    0.003    0.000    0.004    0.000 managers.py:143(ndim)
  146/144    0.000    0.000    0.004    0.000 contextlib.py:15(__enter__)
     2618    0.004    0.000    0.004    0.000 {pandas._libs.tslibs.conversion.pydt_to_i8}
     1463    0.002    0.000    0.004    0.000 generic.py:1814(__hash__)
      130    0.002    0.000    0.004    0.000 {pandas._libs.lib.fast_unique_multiple_list_gen}
     7556    0.003    0.000    0.004    0.000 common.py:316(apply_if_callable)
     7580    0.003    0.000    0.004    0.000 common.py:144(cast_scalar_indexer)
     1723    0.002    0.000    0.004    0.000 generic.py:381(_get_block_manager_axis)
      261    0.001    0.000    0.004    0.000 fromnumeric.py:69(_wrapreduction)
     1861    0.002    0.000    0.004    0.000 base.py:547(_get_attributes_dict)
     7605    0.004    0.000    0.004    0.000 base.py:633(_reset_identity)
     2080    0.001    0.000    0.004    0.000 base.py:697(shape)
    13145    0.004    0.000    0.004    0.000 {built-in method __new__ of type object at 0x00000000568891E0}
     2282    0.002    0.000    0.004    0.000 sparse.py:196(construct_from_string)
    11358    0.004    0.000    0.004    0.000 {method 'replace' of 'unicode' objects}
      144    0.000    0.000    0.004    0.000 topology.py:217(select_server)
     7572    0.004    0.000    0.004    0.000 {method 'format' of 'unicode' objects}
      524    0.002    0.000    0.004    0.000 cast.py:1193(construct_1d_object_array_from_listlike)
      260    0.004    0.000    0.004    0.000 {pandas._libs.tslibs.conversion.ensure_datetime64ns}
     2618    0.001    0.000    0.004    0.000 datetimelike.py:663(maybe_unwrap_index)
     1985    0.001    0.000    0.004    0.000 common.py:1167(is_timedelta64_ns_dtype)
     2904    0.002    0.000    0.004    0.000 cast.py:1218(construct_1d_ndarray_preserving_na)
      260    0.001    0.000    0.004    0.000 cast.py:889(try_datetime)
    21115    0.004    0.000    0.004    0.000 numeric.py:113(is_all_dates)
     3129    0.003    0.000    0.004    0.000 blocks.py:2099(_maybe_coerce_values)
     4987    0.003    0.000    0.004    0.000 __init__.py:210(iteritems)
      144    0.001    0.000    0.004    0.000 pool.py:1016(_get_socket_no_auth)
     1429    0.002    0.000    0.003    0.000 generic.py:3175(_set_is_copy)
      260    0.002    0.000    0.003    0.000 arraysetops.py:299(_unique1d)
      520    0.001    0.000    0.003    0.000 base.py:1672(is_integer)
      520    0.000    0.000    0.003    0.000 indexing.py:2689(is_list_like_indexer)
     1836    0.001    0.000    0.003    0.000 frame.py:937(__len__)
      260    0.002    0.000    0.003    0.000 format.py:185(_chk_truncate)
     1130    0.003    0.000    0.003    0.000 {method 'astype' of 'numpy.generic' objects}
    10722    0.003    0.000    0.003    0.000 {pandas._libs.missing.checknull}
     1725    0.002    0.000    0.003    0.000 indexing.py:2450(convert_to_index_sliceable)
     1854    0.001    0.000    0.003    0.000 numpy_.py:170(__array__)
    17955    0.003    0.000    0.003    0.000 series.py:338(_constructor)
     1300    0.003    0.000    0.003    0.000 {built-in method Close}
     4760    0.003    0.000    0.003    0.000 inspect.py:59(isclass)
      144    0.001    0.000    0.003    0.000 topology.py:157(select_servers)
    23720    0.003    0.000    0.003    0.000 managers.py:1578(_consolidate_inplace)
      264    0.002    0.000    0.003    0.000 base.py:1658(is_unique)
      132    0.001    0.000    0.003    0.000 base.py:5408(default_index)
     2288    0.003    0.000    0.003    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
     1926    0.003    0.000    0.003    0.000 {pandas._libs.lib.infer_datetimelike_array}
      131    0.000    0.000    0.003    0.000 base.py:1729(inferred_type)
      260    0.003    0.000    0.003    0.000 {pandas._libs.tslib.array_to_datetime}
    11600    0.003    0.000    0.003    0.000 managers.py:1513(index)
      143    0.001    0.000    0.003    0.000 message.py:181(_gen_find_command)
      559    0.001    0.000    0.003    0.000 base.py:2849(_convert_scalar_indexer)
      143    0.000    0.000    0.003    0.000 mongo_client.py:1547(_get_server_session)
      780    0.001    0.000    0.002    0.000 subprocess.py:566(_make_inheritable)
     3786    0.001    0.000    0.002    0.000 printing.py:62(_join_unicode)
      145    0.000    0.000    0.002    0.000 topology.py:132(open)
      780    0.001    0.000    0.002    0.000 subprocess.py:631(_close_in_parent)
     3157    0.002    0.000    0.002    0.000 blocks.py:332(iget)
    11415    0.002    0.000    0.002    0.000 managers.py:206(items)
      299    0.001    0.000    0.002    0.000 numeric.py:203(_convert_scalar_indexer)
      265    0.000    0.000    0.002    0.000 base.py:646(<lambda>)
        1    0.000    0.000    0.002    0.002 frame.py:4605(drop_duplicates)
     9476    0.002    0.000    0.002    0.000 blocks.py:304(shape)
    14882    0.002    0.000    0.002    0.000 {pandas._libs.lib.is_float}
      260    0.000    0.000    0.002    0.000 blocks.py:2218(should_store)
     1463    0.002    0.000    0.002    0.000 generic.py:144(_init_mgr)
      260    0.001    0.000    0.002    0.000 base.py:5393(_trim_front)
      143    0.001    0.000    0.002    0.000 topology.py:416(get_server_session)
      260    0.001    0.000    0.002    0.000 frame.py:3585(reindexer)
      260    0.002    0.000    0.002    0.000 __init__.py:49(create_string_buffer)
    10737    0.002    0.000    0.002    0.000 common.py:122(classes_and_not_datetimelike)
      132    0.001    0.000    0.002    0.000 range.py:69(__new__)
      144    0.000    0.000    0.002    0.000 topology.py:188(_select_servers_loop)
     1592    0.002    0.000    0.002    0.000 numeric.py:748(<setcomp>)
     3980    0.002    0.000    0.002    0.000 {numpy.seterrobj}
      144    0.000    0.000    0.002    0.000 mongo_client.py:1046(_get_topology)
     3974    0.002    0.000    0.002    0.000 {method 'fill' of 'numpy.ndarray' objects}
     1727    0.002    0.000    0.002    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      143    0.000    0.000    0.002    0.000 database.py:237(__getattr__)
    13350    0.002    0.000    0.002    0.000 datetimes.py:515(dtype)
     5461    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
     1990    0.002    0.000    0.002    0.000 numeric.py:3054(__init__)
      391    0.001    0.000    0.002    0.000 generic.py:3115(_maybe_update_cacher)
      130    0.001    0.000    0.002    0.000 api.py:73(_get_distinct_objs)
      269    0.000    0.000    0.002    0.000 base.py:963(_ndarray_values)
      260    0.002    0.000    0.002    0.000 {method 'join' of 'unicode' objects}
      145    0.000    0.000    0.002    0.000 topology.py:460(_ensure_opened)
      143    0.000    0.000    0.002    0.000 database.py:251(__getitem__)
     5460    0.002    0.000    0.002    0.000 config.py:528(_select_options)
      536    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
     1464    0.002    0.000    0.002    0.000 {method 'take' of 'numpy.ndarray' objects}
     5303    0.002    0.000    0.002    0.000 managers.py:591(is_consolidated)
     4187    0.002    0.000    0.002    0.000 {numpy.datetime_data}
      290    0.001    0.000    0.002    0.000 periodic_executor.py:53(open)
      525    0.001    0.000    0.002    0.000 shape_base.py:83(atleast_2d)
      144    0.000    0.000    0.002    0.000 thread_util.py:83(release)
      131    0.001    0.000    0.002    0.000 generic.py:3840(_update_inplace)
      296    0.002    0.000    0.002    0.000 {pandas._libs.algos.take_2d_axis0_int64_int64}
      143    0.000    0.000    0.002    0.000 collection.py:1266(find)
      143    0.001    0.000    0.002    0.000 collection.py:75(__init__)
      260    0.001    0.000    0.002    0.000 subprocess.py:227(list2cmdline)
      131    0.000    0.000    0.002    0.000 shape_base.py:229(vstack)
      276    0.000    0.000    0.002    0.000 cursor.py:294(__die)
     4306    0.002    0.000    0.002    0.000 {method 'join' of 'str' objects}
     1461    0.001    0.000    0.002    0.000 blocks.py:184(to_dense)
     3900    0.001    0.000    0.002    0.000 base.py:4077(<genexpr>)
     1893    0.001    0.000    0.002    0.000 construction.py:471(<genexpr>)
        1    0.000    0.000    0.002    0.002 frame.py:4639(duplicated)
     5483    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
      144    0.001    0.000    0.002    0.000 message.py:1469(unpack)
      143    0.001    0.000    0.002    0.000 cursor.py:112(__init__)
     7621    0.002    0.000    0.002    0.000 {pandas._libs.algos.ensure_int64}
      144    0.001    0.000    0.002    0.000 topology_description.py:217(apply_selector)
     2618    0.001    0.000    0.002    0.000 datetimelike.py:76(freq)
    10472    0.002    0.000    0.002    0.000 datetimelike.py:811(freq)
     8920    0.002    0.000    0.002    0.000 managers.py:1572(is_consolidated)
     1861    0.001    0.000    0.002    0.000 base.py:551(<dictcomp>)
     1590    0.001    0.000    0.002    0.000 managers.py:1814(<lambda>)
      260    0.000    0.000    0.002    0.000 generic.py:5162(_is_mixed_type)
      923    0.002    0.000    0.002    0.000 _internal.py:886(npy_ctypes_check)
      260    0.000    0.000    0.002    0.000 datetimes.py:585(__array__)
      261    0.000    0.000    0.002    0.000 generic.py:637(_set_axis)
   160/10    0.000    0.000    0.002    0.000 abc.py:148(__subclasscheck__)
     9842    0.002    0.000    0.002    0.000 blocks.py:165(internal_values)
        3    0.000    0.000    0.002    0.001 managers.py:1134(insert)
      520    0.000    0.000    0.002    0.000 indexing.py:531(<genexpr>)
      391    0.001    0.000    0.002    0.000 managers.py:147(set_axis)
     6442    0.002    0.000    0.002    0.000 blocks.py:191(fill_value)
      130    0.001    0.000    0.002    0.000 _validators.py:230(validate_axis_style_args)
     1725    0.001    0.000    0.001    0.000 base.py:613(is_)
      144    0.001    0.000    0.001    0.000 thread_util.py:63(release)
    19299    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
      144    0.001    0.000    0.001    0.000 mongo_client.py:1604(_receive_cluster_time)
      395    0.001    0.000    0.001    0.000 base.py:643(_engine)
     2282    0.001    0.000    0.001    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.001    0.001 pool.py:958(connect)
      670    0.001    0.000    0.001    0.000 common.py:980(is_unsigned_integer_dtype)
     2947    0.001    0.000    0.001    0.000 common.py:634(condition)
     1914    0.001    0.000    0.001    0.000 objectid.py:83(__init__)
      143    0.000    0.000    0.001    0.000 client_session.py:288(_end_session)
      780    0.001    0.000    0.001    0.000 {_subprocess.DuplicateHandle}
      402    0.001    0.000    0.001    0.000 {numpy.concatenate}
      152    0.000    0.000    0.001    0.000 son.py:40(__init__)
    11342    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool}
      143    0.000    0.000    0.001    0.000 client_session.py:614(get_server_session)
     7960    0.001    0.000    0.001    0.000 {numpy.geterrobj}
      132    0.000    0.000    0.001    0.000 range.py:180(_int64index)
     1045    0.001    0.000    0.001    0.000 generic.py:3149(_clear_item_cache)
     2340    0.001    0.000    0.001    0.000 range.py:184(_get_data_as_items)
        1    0.000    0.000    0.001    0.001 mongo_client.py:84(__init__)
      130    0.001    0.000    0.001    0.000 concat.py:61(_get_series_result_type)
      260    0.000    0.000    0.001    0.000 blocks.py:2186(_try_coerce_result)
      260    0.000    0.000    0.001    0.000 blocks.py:884(_is_empty_indexer)
     1913    0.001    0.000    0.001    0.000 database.py:394(_fix_outgoing)
     1950    0.001    0.000    0.001    0.000 missing.py:530(clean_reindex_fill_method)
     1989    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
      263    0.000    0.000    0.001    0.000 inference.py:304(is_array_like)
     1040    0.001    0.000    0.001    0.000 generic.py:450(ndim)
    10255    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_integer}
     5796    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
      170    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
      146    0.000    0.000    0.001    0.000 server.py:40(open)
      520    0.001    0.000    0.001    0.000 StringIO.py:54(__init__)
     2080    0.001    0.000    0.001    0.000 generic.py:334(<dictcomp>)
        3    0.000    0.000    0.001    0.000 base.py:4919(insert)
   162/46    0.000    0.000    0.001    0.000 typing.py:1237(__subclasscheck__)
      142    0.000    0.000    0.001    0.000 {any}
     4195    0.001    0.000    0.001    0.000 {iter}
     5236    0.001    0.000    0.001    0.000 datetimes.py:54(tz_to_dtype)
        2    0.000    0.000    0.001    0.001 pool.py:504(command)
      143    0.001    0.000    0.001    0.000 client_session.py:537(_apply_to)
        1    0.000    0.000    0.001    0.001 _parser.py:1260(parse)
        1    0.000    0.000    0.001    0.001 _parser.py:578(parse)
     2556    0.001    0.000    0.001    0.000 {method 'startswith' of 'unicode' objects}
      305    0.000    0.000    0.001    0.000 son.py:135(update)
        2    0.000    0.000    0.001    0.001 network.py:52(command)
     6840    0.001    0.000    0.001    0.000 base.py:704(ndim)
     1594    0.001    0.000    0.001    0.000 base.py:3806(_coerce_to_ndarray)
      170    0.000    0.000    0.001    0.000 _methods.py:45(_all)
      260    0.000    0.000    0.001    0.000 series.py:483(_formatting_values)
     5139    0.001    0.000    0.001    0.000 {method 'iteritems' of 'dict' objects}
       39    0.000    0.000    0.001    0.000 series.py:865(__getitem__)
     5236    0.001    0.000    0.001    0.000 datetimes.py:2020(validate_tz_from_dtype)
     3809    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
        3    0.000    0.000    0.001    0.000 frame.py:4666(f)
      260    0.000    0.000    0.001    0.000 generic.py:5164(<lambda>)
        3    0.000    0.000    0.001    0.000 _decorators.py:146(wrapper)
        3    0.000    0.000    0.001    0.000 algorithms.py:559(factorize)
     7052    0.001    0.000    0.001    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _parser.py:669(_parse)
       39    0.000    0.000    0.001    0.000 base.py:4342(get_value)
      131    0.000    0.000    0.001    0.000 fromnumeric.py:942(argsort)
      146    0.000    0.000    0.001    0.000 monitor.py:71(open)
     7557    0.001    0.000    0.001    0.000 {callable}
      260    0.000    0.000    0.001    0.000 indexing.py:2421(length_of_indexer)
      144    0.000    0.000    0.001    0.000 threading.py:373(notify)
     5272    0.001    0.000    0.001    0.000 base.py:1396(nlevels)
     4918    0.001    0.000    0.001    0.000 blocks.py:161(external_values)
      144    0.000    0.000    0.001    0.000 server.py:136(get_socket)
      143    0.000    0.000    0.001    0.000 client_session.py:638(_clear_stale)
      144    0.000    0.000    0.001    0.000 topology_description.py:187(known_servers)
        1    0.000    0.000    0.001    0.001 pool.py:476(ismaster)
      260    0.001    0.000    0.001    0.000 StringIO.py:208(write)
      742    0.001    0.000    0.001    0.000 son.py:57(__setitem__)
        1    0.000    0.000    0.001    0.001 frame.py:4203(reset_index)
      520    0.001    0.000    0.001    0.000 format.py:912(__init__)
      260    0.000    0.000    0.001    0.000 datetimelike.py:393(__array__)
      780    0.001    0.000    0.001    0.000 indexing.py:185(<genexpr>)
      260    0.000    0.000    0.001    0.000 managers.py:1552(formatting_values)
     1893    0.001    0.000    0.001    0.000 construction.py:472(<genexpr>)
      132    0.000    0.000    0.001    0.000 range.py:176(_data)
      429    0.000    0.000    0.001    0.000 client_session.py:526(_in_transaction)
      130    0.000    0.000    0.001    0.000 common.py:212(dict_keys_to_ordered_list)
        1    0.000    0.000    0.001    0.001 frame.py:3454(insert)
        3    0.000    0.000    0.001    0.000 base.py:3830(_coerce_scalar_to_index)
      263    0.000    0.000    0.001    0.000 frame.py:3416(_ensure_valid_index)
     4306    0.001    0.000    0.001    0.000 base.py:5398(<genexpr>)
      260    0.000    0.000    0.001    0.000 blocks.py:2141(_can_hold_element)
      143    0.000    0.000    0.001    0.000 client_session.py:269(__init__)
      144    0.001    0.000    0.001    0.000 {built-in method now}
     1951    0.001    0.000    0.001    0.000 base.py:2249(_validate_sort_keyword)
      131    0.000    0.000    0.001    0.000 fromnumeric.py:54(_wrapfunc)
     2618    0.001    0.000    0.001    0.000 frequencies.py:59(to_offset)
      395    0.000    0.000    0.001    0.000 inference.py:121(is_iterator)
      780    0.001    0.000    0.001    0.000 __init__.py:327(u)
        1    0.000    0.000    0.001    0.001 mongo_client.py:996(close)
     1737    0.001    0.000    0.001    0.000 base.py:676(dtype)
      130    0.000    0.000    0.001    0.000 common.py:457(_get_rename_function)
      260    0.000    0.000    0.001    0.000 managers.py:604(is_mixed_type)
        2    0.000    0.000    0.001    0.000 _parser.py:878(_parse_numeric_token)
      284    0.000    0.000    0.001    0.000 client_session.py:588(timed_out)
      130    0.000    0.000    0.001    0.000 fromnumeric.py:815(sort)
      143    0.000    0.000    0.001    0.000 mongo_client.py:1551(_return_server_session)
     2618    0.001    0.000    0.001    0.000 datetimelike.py:1502(validate_inferred_freq)
        1    0.000    0.000    0.001    0.001 pool.py:836(_configured_socket)
      130    0.000    0.000    0.001    0.000 api.py:205(_sanitize_and_check)
        1    0.000    0.000    0.001    0.001 pool.py:764(_create_connection)
     1893    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
      143    0.000    0.000    0.001    0.000 pool.py:1069(_check)
      145    0.000    0.000    0.001    0.000 pool.py:715(send_cluster_time)
     1045    0.001    0.000    0.001    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.001    0.000 topology.py:505(_update_servers)
      390    0.001    0.000    0.001    0.000 {method 'sort' of 'numpy.ndarray' objects}
     2618    0.001    0.000    0.001    0.000 {pandas._libs.lib.item_from_zerodim}
     1467    0.001    0.000    0.001    0.000 {pandas._libs.algos.ensure_platform_int}
      131    0.000    0.000    0.001    0.000 base.py:100(_reset_cache)
     1179    0.001    0.000    0.001    0.000 blocks.py:2066(fill_value)
      260    0.000    0.000    0.000    0.000 platform.py:1291(system)
        2    0.000    0.000    0.000    0.000 threading.py:717(start)
      144    0.000    0.000    0.000    0.000 son.py:114(pop)
      143    0.000    0.000    0.000    0.000 message.py:235(__init__)
      131    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
      130    0.000    0.000    0.000    0.000 common.py:204(try_sort)
      143    0.000    0.000    0.000    0.000 message.py:255(use_command)
        3    0.000    0.000    0.000    0.000 algorithms.py:132(_reconstruct_data)
        1    0.000    0.000    0.000    0.000 mongo_client.py:976(_end_sessions)
      863    0.000    0.000    0.000    0.000 {time.time}
      393    0.000    0.000    0.000    0.000 {zip}
      390    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 construction.py:429(_list_to_arrays)
      143    0.000    0.000    0.000    0.000 cursor.py:1069(_read_preference)
      144    0.000    0.000    0.000    0.000 thread_util.py:38(acquire)
      143    0.000    0.000    0.000    0.000 cursor.py:326(__query_spec)
       40    0.000    0.000    0.000    0.000 numeric.py:2551(array_equal)
      144    0.000    0.000    0.000    0.000 pool.py:720(update_last_checkin_time)
      260    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
     2217    0.000    0.000    0.000    0.000 base.py:3632(_values)
      440    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      260    0.000    0.000    0.000    0.000 StringIO.py:258(getvalue)
      264    0.000    0.000    0.000    0.000 range.py:89(ensure_int)
      780    0.000    0.000    0.000    0.000 frame.py:474(axes)
     2485    0.000    0.000    0.000    0.000 collection.py:310(database)
      145    0.000    0.000    0.000    0.000 helpers.py:101(_check_command_response)
      144    0.000    0.000    0.000    0.000 topology.py:353(receive_cluster_time)
     1985    0.000    0.000    0.000    0.000 common.py:1195(<lambda>)
        1    0.000    0.000    0.000    0.000 _parser.py:1102(_parse_min_sec)
     2080    0.000    0.000    0.000    0.000 common.py:464(f)
        1    0.000    0.000    0.000    0.000 decimal.py:1436(__mod__)
      143    0.000    0.000    0.000    0.000 <string>:28(_replace)
      288    0.000    0.000    0.000    0.000 threading.py:986(isAlive)
      262    0.000    0.000    0.000    0.000 base.py:3926(contains)
        2    0.000    0.000    0.000    0.000 threading.py:597(wait)
     3526    0.000    0.000    0.000    0.000 {method 'rjust' of 'unicode' objects}
     1464    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      143    0.000    0.000    0.000    0.000 topology.py:441(return_server_session)
      144    0.000    0.000    0.000    0.000 random.py:275(choice)
      146    0.000    0.000    0.000    0.000 server_description.py:200(is_server_type_known)
      429    0.000    0.000    0.000    0.000 client_session.py:250(active)
      145    0.000    0.000    0.000    0.000 {method 'unpack_from' of 'Struct' objects}
      144    0.000    0.000    0.000    0.000 mongo_client.py:1591(_send_cluster_time)
      260    0.000    0.000    0.000    0.000 indexing.py:2501(check_setitem_lengths)
     1463    0.000    0.000    0.000    0.000 frame.py:361(_constructor)
      143    0.000    0.000    0.000    0.000 common.py:439(validate_is_mapping)
      146    0.000    0.000    0.000    0.000 contextlib.py:82(helper)
      547    0.000    0.000    0.000    0.000 {range}
      861    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
     2315    0.000    0.000    0.000    0.000 ops.py:1832(<lambda>)
     1950    0.000    0.000    0.000    0.000 missing.py:71(clean_fill_method)
        2    0.000    0.000    0.000    0.000 threading.py:309(wait)
      131    0.000    0.000    0.000    0.000 shape_base.py:220(_warn_for_nonsequence)
      152    0.000    0.000    0.000    0.000 son.py:46(__new__)
     2210    0.000    0.000    0.000    0.000 common.py:164(<genexpr>)
     1434    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      130    0.000    0.000    0.000    0.000 common.py:199(count_not_none)
     1934    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
     3526    0.000    0.000    0.000    0.000 {method 'ljust' of 'unicode' objects}
      130    0.000    0.000    0.000    0.000 blocks.py:175(get_values)
      176    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
      144    0.000    0.000    0.000    0.000 message.py:1447(__init__)
        1    0.000    0.000    0.000    0.000 {_socket.getaddrinfo}
      260    0.000    0.000    0.000    0.000 indexing.py:2676(is_nested_tuple)
    24/22    0.000    0.000    0.000    0.000 typing.py:973(__extrahook__)
      131    0.000    0.000    0.000    0.000 generic.py:426(_info_axis)
        4    0.000    0.000    0.000    0.000 frame.py:4685(<genexpr>)
      158    0.000    0.000    0.000    0.000 common.py:641(__init__)
       14    0.000    0.000    0.000    0.000 mongo_client.py:1314(__getitem__)
      301    0.000    0.000    0.000    0.000 base.py:4683(_maybe_cast_indexer)
     1198    0.000    0.000    0.000    0.000 son.py:77(__iter__)
      653    0.000    0.000    0.000    0.000 generic.py:3205(_check_setitem_copy)
     1721    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      260    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
      260    0.000    0.000    0.000    0.000 cast.py:473(maybe_infer_dtype_type)
      260    0.000    0.000    0.000    0.000 blocks.py:171(formatting_values)
      146    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
      261    0.000    0.000    0.000    0.000 fromnumeric.py:70(<dictcomp>)
        3    0.000    0.000    0.000    0.000 algorithms.py:434(_factorize_array)
      528    0.000    0.000    0.000    0.000 base.py:475(<genexpr>)
     1560    0.000    0.000    0.000    0.000 {_subprocess.GetCurrentProcess}
      143    0.000    0.000    0.000    0.000 response.py:22(__init__)
      260    0.000    0.000    0.000    0.000 {pandas._libs.internals.get_blkno_placements}
      143    0.000    0.000    0.000    0.000 client_session.py:245(__init__)
       14    0.000    0.000    0.000    0.000 database.py:58(__init__)
     1592    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
     4208    0.000    0.000    0.000    0.000 {id}
      130    0.000    0.000    0.000    0.000 api.py:226(<setcomp>)
        1    0.000    0.000    0.000    0.000 decimal.py:1350(_divide)
      145    0.000    0.000    0.000    0.000 {method 'unpack' of 'Struct' objects}
      438    0.000    0.000    0.000    0.000 {nt.getpid}
      266    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 pool.py:296(__init__)
      260    0.000    0.000    0.000    0.000 arraysetops.py:138(_unpack_tuple)
      144    0.000    0.000    0.000    0.000 pool.py:753(__hash__)
      260    0.000    0.000    0.000    0.000 platform.py:1154(uname)
      144    0.000    0.000    0.000    0.000 read_preferences.py:108(document)
     20/2    0.000    0.000    0.000    0.000 copy.py:145(deepcopy)
      260    0.000    0.000    0.000    0.000 subprocess.py:107(_cleanup)
        6    0.000    0.000    0.000    0.000 algorithms.py:38(_ensure_data)
      289    0.000    0.000    0.000    0.000 server_description.py:89(address)
        1    0.000    0.000    0.000    0.000 client_options.py:145(__init__)
      260    0.000    0.000    0.000    0.000 blocks.py:2196(_box_func)
      6/2    0.000    0.000    0.000    0.000 son.py:190(__deepcopy__)
      143    0.000    0.000    0.000    0.000 client_session.py:635(return_server_session_no_lock)
      260    0.000    0.000    0.000    0.000 series.py:816(axes)
        1    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
      143    0.000    0.000    0.000    0.000 pool.py:723(idle_time_seconds)
      145    0.000    0.000    0.000    0.000 pool.py:691(validate_session)
      260    0.000    0.000    0.000    0.000 common.py:279(is_null_slice)
      260    0.000    0.000    0.000    0.000 concat.py:71(<genexpr>)
        3    0.000    0.000    0.000    0.000 algorithms.py:217(_get_data_algo)
      260    0.000    0.000    0.000    0.000 managers.py:1045(value_getitem)
      525    0.000    0.000    0.000    0.000 {min}
        3    0.000    0.000    0.000    0.000 managers.py:2008(_fast_count_smallints)
      260    0.000    0.000    0.000    0.000 {pandas._libs.tslibs.nattype.is_null_datetimelike}
      143    0.000    0.000    0.000    0.000 client_session.py:116(__init__)
        1    0.000    0.000    0.000    0.000 topology.py:542(_create_pool_for_monitor)
        1    0.000    0.000    0.000    0.000 topology.py:389(close)
      260    0.000    0.000    0.000    0.000 common.py:293(is_full_slice)
      131    0.000    0.000    0.000    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
      260    0.000    0.000    0.000    0.000 {sys.exc_info}
       34    0.000    0.000    0.000    0.000 common.py:1752(is_complex_dtype)
      143    0.000    0.000    0.000    0.000 <string>:12(_make)
        1    0.000    0.000    0.000    0.000 topology.py:66(__init__)
      260    0.000    0.000    0.000    0.000 managers.py:706(nblocks)
      286    0.000    0.000    0.000    0.000 database.py:160(name)
      144    0.000    0.000    0.000    0.000 topology.py:293(get_server_by_address)
      132    0.000    0.000    0.000    0.000 common.py:175(_all_none)
      145    0.000    0.000    0.000    0.000 py3compat.py:87(itervalues)
     2055    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      431    0.000    0.000    0.000    0.000 common.py:141(validate_boolean)
      874    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 client_options.py:108(_parse_pool_options)
      133    0.000    0.000    0.000    0.000 cursor.py:239(__del__)
      130    0.000    0.000    0.000    0.000 common.py:162(_not_none)
        1    0.000    0.000    0.000    0.000 generic.py:1439(__neg__)
      146    0.000    0.000    0.000    0.000 {next}
      429    0.000    0.000    0.000    0.000 database.py:155(client)
       39    0.000    0.000    0.000    0.000 {method 'get_value' of 'pandas._libs.index.IndexEngine' objects}
       96    0.000    0.000    0.000    0.000 _weakrefset.py:83(add)
      423    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      260    0.000    0.000    0.000    0.000 {_subprocess.GetStdHandle}
        3    0.000    0.000    0.000    0.000 index_tricks.py:316(__getitem__)
      148    0.000    0.000    0.000    0.000 threading.py:64(_note)
      130    0.000    0.000    0.000    0.000 __init__.py:216(itervalues)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1088(_socket_for_reads)
